accountID,num_of_pymt,avg_pymt_amount,last_payment_date
5364422,8,3.13,2016-08-21
5394489,4,6.25,2016-08-01
5407796,7,6.43,2016-08-14
5412909,5,20,2016-03-11
5414831,11,4.55,2016-08-18
5425589,4,12.5,2016-06-22
5433300,7,3.57,2016-02-26
5436762,8,68.75,2016-07-22
5454525,3,33.33,2016-07-11
5510506,7,3.57,2016-08-23
5741272,3,8.36,2016-03-16
5741559,3,8.33,2016-05-27
5750386,2,7.5,2016-02-29
5754967,2,12.78,2016-03-15
5772771,3,7.66,2016-07-31
5787762,3,20,2016-05-01
5789303,3,5.08,2016-05-03
5802459,2,4,2016-07-06
5824634,4,3.75,2016-07-12
5848248,2,3.5,2016-08-24
5853586,2,18.5,2016-09-03
5460432,3,13.3,2016-05-29
5467565,10,3,2016-08-16
5469675,20,11.53,2016-08-17
5498564,8,5.49,2016-05-13
5502586,16,17.19,2016-08-24
5503308,11,1.21,2016-08-12
5521763,2,15,2016-07-10
5522251,4,5.58,2016-04-12
5526815,7,3.23,2016-07-29
5538912,18,2.22,2016-08-23
5548257,9,0.61,2016-02-21
5554394,9,8.33,2016-07-13
5556965,3,3.33,2016-02-12
5569660,3,3.87,2016-05-19
5579029,11,2.73,2016-06-08
5573470,2,28.5,2016-04-27
5575508,3,9.67,2016-06-25
5582202,4,5,2016-07-27
5607944,4,6.81,2016-02-17
5620242,4,9.59,2016-08-07
5631963,7,0.71,2016-08-12
5635529,3,3.33,2016-08-31
5636739,9,3.89,2016-08-03
5657016,32,18.21,2016-08-22
5664640,12,27.08,2016-08-10
5665344,14,6.24,2016-08-29
5696933,4,14.06,2016-06-23
5728548,5,14.57,2016-08-04
5705223,2,2.5,2016-04-01
5708182,3,5,2016-06-30
5708277,3,3.33,2016-08-22
5711825,2,5,2016-06-14
5713636,3,1.67,2016-05-24
5715915,3,19.33,2016-06-27
5729276,2,2.5,2016-02-27
5752395,6,7.83,2016-06-19
5807326,2,16,2016-06-14
5774240,3,2.33,2016-03-29
5785949,2,3.5,2016-08-27
5788125,2,9.68,2016-05-01
5807889,3,14.24,2016-07-15
5807043,2,24.19,2016-08-18
5807958,6,7.02,2016-08-19
5820173,3,4,2016-08-01
5820354,3,15.33,2016-09-02
5824279,2,3.5,2016-07-08
5827161,2,6.3,2016-07-14
5833104,2,12.5,2016-07-26
5846902,2,18.5,2016-08-24
5848213,2,9.49,2016-08-26
5053366,10,13.73,2016-08-29
5104151,2,10,2016-08-13
5126993,18,10.83,2016-08-27
5138330,11,15.34,2016-07-17
5185753,7,2.86,2016-04-25
5227101,31,5.62,2016-08-01
5285719,3,14.82,2016-07-31
5294688,13,2.13,2016-07-28
5298696,3,1.82,2016-07-25
5309145,8,6.81,2016-03-17
5320174,14,4.64,2016-08-23
5322785,3,3.63,2016-03-21
5336087,2,25,2016-07-21
5365019,5,3,2016-08-09
5365551,2,30,2016-04-13
5383219,6,2.5,2016-06-29
5400378,30,6.33,2016-09-02
5406410,7,6.38,2016-08-03
5411334,3,18.5,2016-08-30
5418418,5,12,2016-06-18
5448645,4,7.5,2016-04-14
5455649,7,24.07,2016-08-26
5496817,6,29.17,2016-01-13
5775524,5,7.63,2016-05-21
5776199,6,4.83,2016-08-27
5780392,5,8.79,2016-08-23
5799835,2,6,2016-05-28
5803262,2,4.24,2016-06-04
5827240,2,10.5,2016-08-13
5835022,2,15.74,2016-07-30
5848543,2,11.49,2016-08-24
5517131,2,11.05,2016-07-01
5522109,20,3.39,2016-08-22
5539808,11,9.09,2016-07-30
5574438,6,23.17,2016-08-20
5576775,2,5.55,2016-08-15
5585372,160,3.88,2016-09-02
5603110,8,0.63,2016-05-11
5611910,10,25,2016-09-01
5617181,3,16.67,2016-09-01
5622170,16,3.44,2016-08-15
5628710,8,11.21,2016-07-11
5653556,12,6.67,2016-08-21
5655106,10,5.6,2016-09-03
5656506,4,2.5,2016-08-05
5656919,6,7.62,2016-05-24
5665109,3,1.03,2016-08-06
5666247,4,2.9,2016-05-13
5666613,6,6.48,2016-08-05
5687320,6,9.5,2016-06-30
5698218,6,3.33,2016-08-04
5702152,3,20,2016-04-15
5708319,5,2.6,2016-08-28
5716937,2,2.5,2016-03-17
5717814,3,5,2016-06-08
5721953,2,6,2016-09-03
5733319,3,16.67,2016-02-06
5737775,5,4.36,2016-03-07
5740748,10,7.19,2016-08-16
5746921,5,5.4,2016-03-10
5747812,2,3.5,2016-02-29
5748705,2,17.5,2016-05-13
5778161,2,3.3,2016-04-08
5780280,3,4.16,2016-07-17
5785387,3,4.33,2016-06-03
5785766,8,10.22,2016-07-18
5791460,2,1.99,2016-08-12
5792309,2,7.95,2016-07-08
5804351,2,5,2016-07-11
5804293,2,1,2016-06-07
5805265,5,20.8,2016-08-28
5808510,2,3.5,2016-06-28
5816792,2,5,2016-08-24
5818054,2,11,2016-06-28
5821838,2,14,2016-07-03
5837457,2,9.76,2016-08-04
5840287,4,5.75,2016-09-02
5033728,8,0.63,2016-03-31
5127637,10,14,2016-07-23
5189136,12,3.33,2016-08-12
5223776,18,6.11,2016-07-16
5243043,3,6.67,2016-06-15
5268461,3,23.03,2016-05-18
5275064,3,1.67,2016-06-11
5316019,4,3.75,2016-09-02
5321322,5,7,2016-08-15
5343094,2,10,2016-07-09
5353576,4,6.94,2016-07-05
5372418,5,14.25,2016-05-02
5390986,3,5.63,2016-04-10
5401585,5,15,2016-05-12
5430356,2,120.84,2016-08-31
5433645,4,15,2016-06-01
5439148,3,1.9,2016-08-31
5452697,3,16.67,2016-08-17
5742611,4,5,2016-04-26
5754606,3,7.12,2016-03-10
5770357,3,10.66,2016-08-21
5772037,2,4.49,2016-03-23
5780711,2,4,2016-07-11
5787731,9,15,2016-08-28
5832467,2,4.68,2016-08-23
5835938,4,4.83,2016-08-03
5848445,3,9.95,2016-08-31
5493766,2,13.88,2016-07-12
5483880,8,5,2016-06-18
5507102,3,1.85,2016-08-31
5514831,3,19.33,2016-06-27
5521587,9,7.22,2016-08-15
5518826,2,5,2016-08-23
5524741,4,9.98,2016-06-24
5531471,4,8.75,2016-08-22
5535000,3,7.67,2016-06-05
5537621,18,5.28,2016-09-01
5536542,9,1.84,2016-08-17
5536601,6,2.5,2016-08-01
5543558,7,1.43,2016-08-22
5545396,3,1.67,2016-07-14
5561301,2,2.5,2016-08-29
5694361,6,11.57,2016-06-20
5587015,7,0.71,2016-08-15
5588829,2,5.8,2016-06-28
5590520,3,16.67,2016-03-29
5595171,6,5.83,2016-06-05
5595321,7,3.96,2016-08-31
5603069,5,10,2016-04-13
5627033,3,16.67,2016-05-04
5630176,4,25,2016-08-06
5637554,3,8.33,2016-08-02
5666726,15,5.24,2016-08-25
5693525,2,54.5,2016-07-13
5698453,3,5,2016-05-12
5701372,7,7.28,2016-06-04
5704304,4,8.39,2016-08-08
5705642,5,6.82,2016-08-18
5706294,3,5,2016-05-16
5716112,2,2.85,2016-04-13
5716679,2,12.5,2016-02-05
5720142,2,12.5,2016-03-07
5720388,15,7.12,2016-09-02
5721191,5,3.4,2016-08-24
5743060,8,13.63,2016-08-30
5747576,2,59.99,2016-03-28
5748668,4,10.1,2016-08-17
5753928,3,9.66,2016-07-02
5755308,2,8.18,2016-03-09
5769223,2,5,2016-04-19
5770825,2,5.97,2016-03-30
5773008,4,5.22,2016-08-27
5782355,3,5,2016-04-21
5787546,2,16,2016-04-29
5811972,3,46.57,2016-08-05
5794027,8,8.07,2016-09-01
5794911,3,4,2016-07-31
5799570,2,4,2016-05-26
5806843,3,7.3,2016-06-13
5806923,2,7.5,2016-08-19
5816544,12,6.17,2016-08-29
5818552,3,30.47,2016-06-26
5824609,3,4.33,2016-07-07
5846529,2,3.5,2016-08-20
5043458,2,25,2016-07-21
5183152,2,12.5,2016-06-10
5210164,7,13.43,2016-08-16
5260888,2,7.5,2016-07-10
5262817,20,6.42,2016-08-12
5276193,3,11.67,2016-08-10
5280025,8,1.88,2016-04-27
5307303,8,41,2016-07-05
5316463,4,31.25,2016-08-31
5331806,2,12.5,2016-02-05
5355433,3,9.25,2016-08-10
5378237,2,13.63,2016-03-16
5385125,7,7.86,2016-08-03
5394066,4,5.63,2016-06-08
5440471,4,8.4,2016-08-04
5444789,5,1,2016-02-11
5448724,8,6.25,2016-07-20
5452822,5,31,2016-09-02
5746564,2,7.48,2016-04-01
5748307,2,10,2016-05-25
5751830,2,1.5,2016-03-09
5772604,5,8.07,2016-07-06
5777330,2,5.5,2016-04-11
5781490,2,4.2,2016-05-28
5791579,3,4.39,2016-08-09
5797111,2,6,2016-08-04
5804725,2,1.5,2016-06-09
5819860,2,7.5,2016-08-08
5822612,2,25.55,2016-07-07
5825216,4,5.75,2016-08-09
5839052,7,7.43,2016-08-30
5457447,4,7.5,2016-08-04
5460778,5,16.7,2016-07-12
5464693,6,1.67,2016-06-22
5474269,4,2.5,2016-03-12
5486424,19,3.53,2016-08-24
5495724,18,118.37,2016-08-26
5516018,2,13.88,2016-08-22
5529677,4,12.5,2016-04-06
5541310,27,4.78,2016-08-24
5542275,4,2.5,2016-08-27
5556187,2,5.7,2016-08-23
5556544,7,3.15,2016-04-18
5565322,13,1.92,2016-09-02
5565932,4,5.68,2016-07-28
5576835,4,6.25,2016-02-10
5587010,6,8.33,2016-06-22
5587333,3,13.47,2016-06-29
5595418,12,2.08,2016-05-31
5607521,4,5,2016-04-04
5607164,2,2.5,2016-07-17
5632695,2,12.5,2016-03-04
5641968,4,3.75,2016-06-01
5666334,10,10.61,2016-08-24
5666834,8,4.96,2016-08-09
5668056,4,2.5,2016-03-29
5693472,5,7.63,2016-08-13
5725490,21,24.29,2016-08-22
5728724,2,10,2016-08-08
5745354,2,7.5,2016-06-19
5748816,4,7.5,2016-07-25
5767885,2,6,2016-04-19
5771092,3,4.33,2016-08-21
5775637,4,2.5,2016-04-04
5790517,3,7.99,2016-07-20
5790529,5,4,2016-08-05
5802740,2,3.5,2016-06-07
5802834,5,7.37,2016-07-22
5803703,6,4.5,2016-08-08
5805727,3,23.2,2016-06-28
5807869,2,5,2016-07-20
5818728,2,6.09,2016-06-30
5826783,2,9.28,2016-08-12
5827154,2,1,2016-07-28
5830554,2,13.5,2016-07-20
5841731,2,4.04,2016-08-11
5845335,3,4.99,2016-08-21
5846942,3,3,2016-08-21
5853322,2,3.76,2016-09-02
5150165,6,12.5,2016-06-12
5164328,4,12.5,2016-08-13
5195782,5,35.9,2016-07-27
5220263,3,66.67,2016-06-09
5232082,5,15,2016-07-15
5238112,4,8.35,2016-08-27
5241871,7,3.22,2016-04-09
5258547,3,18.17,2016-02-29
5274932,4,4.25,2016-05-05
5284487,3,3.87,2016-06-29
5304016,7,5.7,2016-05-02
5328528,2,13.63,2016-08-01
5372597,8,17.63,2016-07-13
5430625,3,11.32,2016-02-10
5438416,7,16.21,2016-08-11
5441808,6,4.17,2016-07-05
5451324,6,9.29,2016-06-30
5451705,3,1.67,2016-04-04
5453104,7,17.86,2016-08-15
5455040,5,20,2016-08-25
5743146,76,56.38,2016-08-22
5743865,19,5.88,2016-08-23
5754337,3,8.66,2016-03-13
5754752,4,3,2016-08-11
5771717,2,5,2016-03-25
5793383,9,7.22,2016-08-26
5798548,3,7.66,2016-05-24
5798819,3,9,2016-05-25
5803860,2,25,2016-07-26
5807582,3,2.33,2016-07-26
5833542,2,33,2016-08-12
5834366,2,17,2016-07-29
5840970,2,3.5,2016-08-10
5848146,2,14,2016-08-23
5461381,10,96.15,2016-07-27
5469557,2,13.63,2016-03-22
5479377,4,1.25,2016-03-07
5489342,5,1.14,2016-04-24
5491726,21,5.48,2016-08-22
5500267,5,3.4,2016-05-03
5502708,3,21.67,2016-08-06
5519045,2,2.5,2016-07-31
5521292,2,12.5,2016-08-02
5521471,9,3.67,2016-08-09
5527398,3,8.33,2016-08-06
5529695,2,15,2016-03-02
5549823,5,8.61,2016-05-10
5552227,17,5.59,2016-08-10
5556367,2,2.5,2016-04-21
5584852,9,11.36,2016-09-01
5587798,2,5,2016-04-20
5595849,11,4.09,2016-08-08
5604347,2,2.5,2016-02-17
5611036,92,4.28,2016-09-02
5611489,18,8.61,2016-07-18
5619127,5,2.22,2016-06-19
5614752,10,5.5,2016-09-02
5616500,6,0.6,2016-03-10
5626897,12,9.17,2016-06-08
5654567,2,2.5,2016-05-16
5658154,10,14.79,2016-08-29
5661569,3,5.95,2016-04-23
5665549,4,2.5,2016-03-29
5667948,2,12.5,2016-05-22
5667060,7,4.61,2016-08-30
5699021,4,2.73,2016-03-09
5699707,3,36.33,2016-02-18
5700027,3,1.67,2016-03-30
5718775,2,13.88,2016-08-18
5716531,2,12.5,2016-07-19
5719571,4,8.4,2016-08-05
5721707,6,21.67,2016-07-25
5721903,2,2.5,2016-02-28
5722120,8,42,2016-09-01
5724363,5,5,2016-08-26
5724874,2,-5,2016-08-18
5743532,2,3.5,2016-03-17
5726694,6,5,2016-08-16
5729519,8,4.38,2016-04-25
5737527,2,2.5,2016-02-23
5738480,3,22.13,2016-08-14
5743270,6,5,2016-06-22
5743797,2,5,2016-03-19
5745282,2,25,2016-02-28
5747240,2,1,2016-02-23
5747267,4,7,2016-06-13
5748667,2,13.5,2016-03-30
5748768,3,5,2016-08-27
5755896,3,20.66,2016-07-30
5756667,4,6.25,2016-08-22
5768797,3,5.66,2016-06-23
5770065,2,1.99,2016-03-23
5772443,2,7.5,2016-06-25
5775373,8,6.44,2016-08-24
5782908,2,4,2016-05-25
5787011,3,4,2016-08-27
5796308,2,17.5,2016-08-15
5800036,4,13.75,2016-06-02
5803233,14,7.88,2016-09-02
5803513,2,5.77,2016-06-05
5803915,2,50,2016-06-08
5820694,2,4,2016-09-02
5822974,2,19.5,2016-07-13
5832241,2,3.5,2016-08-15
5845853,3,4.66,2016-08-23
5075563,2,29,2016-08-07
5082628,3,36.67,2016-08-05
5178302,23,6.74,2016-06-08
5200367,3,18.5,2016-07-16
5203790,2,5,2016-02-18
5214996,3,16.67,2016-04-07
5237880,11,4.09,2016-08-22
5282042,6,16.67,2016-08-28
5295053,2,5,2016-03-11
5300714,3,38,2016-08-18
5301309,24,3.33,2016-08-30
5317490,2,11.25,2016-06-08
5328192,29,3.47,2016-09-02
5338738,5,67.2,2016-08-20
5342380,6,5.66,2016-08-15
5355412,2,31.9,2016-05-09
5365609,9,9.33,2016-07-24
5397017,2,25,2016-05-05
5412912,2,30.85,2016-04-19
5424464,7,202.14,2016-08-25
5426108,4,18.75,2016-06-16
5428320,11,2.07,2016-04-22
5435417,2,56.25,2016-06-23
5443810,2,2.5,2016-02-08
5452268,2,12.5,2016-08-29
5582991,9,3.03,2016-02-18
5742911,2,3.5,2016-03-18
5751553,4,34.99,2016-06-14
5755754,2,6,2016-05-16
5787844,2,124.2,2016-06-28
5790056,2,2.9,2016-05-16
5799392,2,9.44,2016-07-11
5807390,2,7.52,2016-07-12
5817001,3,3.71,2016-06-25
5825306,3,8.85,2016-07-16
5825867,2,8.5,2016-08-26
5833648,2,4.09,2016-07-27
5840709,2,10,2016-08-12
5841621,2,6,2016-08-24
5464206,7,12.9,2016-08-15
5467837,11,8.73,2016-08-11
5477100,3,10,2016-08-01
5477330,9,3.14,2016-08-12
5490287,14,5.71,2016-07-25
5505510,51,37.73,2016-08-31
5506463,2,17.5,2016-03-05
5511103,17,5.35,2016-08-19
5510408,4,4.09,2016-02-12
5513882,7,10.71,2016-07-21
5514107,5,6,2016-04-10
5519326,3,9.08,2016-03-06
5525035,10,2,2016-08-02
5527816,4,3.75,2016-08-12
5534829,11,1.82,2016-05-05
5543995,30,0.83,2016-02-14
5548046,6,5.83,2016-08-01
5561566,2,5,2016-05-25
5563598,9,2.61,2016-05-15
5579241,5,20,2016-03-08
5582080,9,4.37,2016-06-16
5582498,3,20,2016-03-09
5596527,4,20.69,2016-08-31
5747789,21,6.43,2016-08-22
5615210,15,15.06,2016-08-18
5616103,7,5,2016-08-24
5628515,2,5,2016-03-30
5628649,7,8.57,2016-09-03
5631852,3,3.33,2016-06-06
5648904,5,3.36,2016-07-16
5661797,2,12.5,2015-10-28
5685860,3,5,2016-07-10
5693470,2,5,2015-12-23
5693716,4,13.75,2016-08-19
5696161,12,29.17,2016-08-09
5711540,4,1.25,2016-02-22
5718115,3,3.33,2016-08-18
5724084,2,12.5,2016-02-17
5736142,18,31.44,2016-09-02
5737390,4,7.84,2016-05-12
5742176,3,1,2016-02-19
5755558,2,19.18,2016-08-17
5777979,5,66.1,2016-08-24
5778097,3,10,2016-04-07
5780378,3,6.99,2016-08-12
5790997,3,8.87,2016-07-07
5795938,4,5.4,2016-07-27
5818417,2,14,2016-06-26
5828032,3,6.56,2016-08-22
5833751,5,7.77,2016-08-23
5834842,4,29.5,2016-08-31
5839843,2,7.28,2016-08-09
5848560,3,28.33,2016-08-24
5849372,2,34.23,2016-08-26
5850384,2,-27.75,2016-09-01
5035600,2,12.5,2016-05-06
5117082,3,3.33,2016-07-21
5143883,20,4.5,2016-08-13
5221760,2,5,2016-09-01
5237004,2,4.24,2016-06-06
5239637,3,1.67,2016-08-31
5250406,5,40,2016-08-02
5268687,3,5,2016-05-30
5280374,2,12.5,2016-08-17
5285126,5,3.4,2016-08-30
5320582,5,10,2016-06-07
5328382,7,10.59,2016-06-30
5429268,3,16.67,2016-08-08
5430638,2,2.5,2016-07-27
5432075,15,5.69,2016-08-08
5436918,2,57,2016-04-04
5437484,10,9.5,2016-06-24
5440504,3,9.08,2016-02-20
5778593,2,4,2016-04-07
5783126,2,43.25,2016-06-06
5783565,2,5.79,2016-04-19
5788019,2,4.96,2016-05-06
5825634,2,1,2016-07-12
5819684,5,10.32,2016-08-20
5827465,3,-3.7,2016-07-18
5837169,2,16.21,2016-08-05
5838990,3,11.67,2016-08-31
5477488,3,25,2016-04-26
5479289,2,14.25,2016-04-14
5498486,6,9.17,2016-07-29
5497105,5,1,2016-01-17
5503638,18,2.5,2016-04-19
5510882,15,2,2016-05-24
5537212,6,2,2016-08-23
5540228,2,7.5,2016-06-17
5551420,2,55,2016-09-02
5566528,4,6.25,2016-04-12
5597301,24,3.03,2016-08-30
5597882,8,31.61,2016-08-10
5602892,51,4.51,2016-09-01
5627004,2,5.45,2016-02-22
5635768,4,6.25,2016-03-23
5654698,13,8.85,2016-08-08
5657659,3,6.67,2016-07-29
5663875,2,2.5,2016-08-31
5700919,4,18.75,2016-07-15
5702180,4,3.75,2016-06-27
5702266,5,4.2,2016-08-07
5711832,5,10.1,2016-08-05
5724761,8,5.54,2016-04-27
5738072,2,6,2016-02-11
5740350,2,3.5,2016-03-10
5742713,3,5.98,2016-03-21
5744372,3,29.4,2016-08-15
5754021,2,14,2016-06-08
5756301,6,7.78,2016-08-24
5767496,3,5.31,2016-08-11
5772247,3,7.47,2016-06-06
5775023,2,8,2016-03-30
5775105,2,8.53,2016-06-27
5779156,9,15.66,2016-08-10
5780499,2,4.78,2016-04-14
5780532,2,6.05,2016-09-02
5780846,2,28.5,2016-04-12
5792380,3,3.23,2016-06-17
5799290,3,20.33,2016-05-28
5802272,2,3.5,2016-08-02
5803998,2,5.77,2016-06-06
5817572,4,7.13,2016-08-09
5818275,2,6.5,2016-08-14
5827406,2,10,2016-08-23
5838804,3,10.67,2016-08-06
5849738,2,1.99,2016-08-30
5852714,2,22,2016-09-01
5028370,7,16.5,2016-06-21
5075283,6,30,2016-05-07
5095199,2,12.5,2016-03-21
5107239,2,28.5,2016-04-25
5116622,7,4.34,2016-08-13
5136885,2,5,2016-07-14
5198073,27,24.81,2016-08-29
5198864,2,12.5,2016-03-20
5214259,37,14.19,2016-08-22
5269887,11,3.54,2016-08-17
5270563,21,2.14,2016-06-24
5277855,2,5.7,2016-04-07
5301563,2,55.5,2016-07-25
5356589,6,14.08,2016-07-17
5367370,16,5.31,2016-06-22
5381406,3,20,2016-08-22
5390763,8,10.47,2016-07-25
5395724,2,14.25,2016-08-10
5397203,8,43.75,2016-05-23
5399158,6,3.33,2016-05-31
5400059,5,40,2016-06-01
5415554,9,5,2016-07-27
5417520,3,10.47,2016-08-24
5431145,6,83.33,2016-04-11
5438521,5,45,2016-08-16
5446853,2,5,2016-06-11
5666437,5,2,2016-08-16
5750563,3,15.49,2016-08-03
5769827,2,8.18,2016-07-18
5770766,2,14,2016-04-17
5784765,6,4.67,2016-08-26
5789044,2,3.5,2016-08-05
5797296,3,5.96,2016-05-23
5798202,3,4.46,2016-05-30
5823063,2,1.99,2016-07-05
5829962,2,4.66,2016-08-19
5833879,2,1.5,2016-08-08
5457048,10,29.2,2016-06-10
5469969,2,2.85,2016-08-23
5474614,2,14.25,2016-05-03
5477066,2,75,2016-04-14
5477662,2,27.25,2016-03-21
5483709,3,10,2016-06-22
5504464,5,2,2016-08-01
5518951,3,5,2016-08-10
5565917,2,7.5,2016-08-11
5564089,10,2,2016-08-05
5581587,5,21,2016-09-02
5586175,3,1.67,2016-02-19
5586345,2,5,2016-08-21
5603394,2,2.5,2016-03-25
5605632,4,5,2016-08-04
5622184,6,15.64,2016-08-26
5636088,4,1.43,2016-08-26
5647196,8,14.38,2016-06-16
5658559,2,12.5,2016-07-19
5664546,2,12.5,2016-05-03
5665377,3,19,2016-04-04
5693859,7,20.94,2016-08-22
5696041,6,20.57,2016-08-16
5700724,5,6,2016-04-21
5703664,6,8.33,2016-05-28
5704341,4,2.41,2016-06-29
5704440,4,6.25,2016-04-09
5841733,2,6.27,2016-08-29
5709101,10,14,2016-06-30
5715042,3,38.67,2016-06-29
5715918,14,34.29,2016-08-09
5717232,2,5.55,2016-07-04
5721824,6,6.25,2016-07-06
5724044,4,21,2016-08-14
5725345,3,5,2016-08-13
5726844,6,3.33,2016-04-16
5728798,2,62.5,2016-03-02
5738045,6,16.18,2016-08-22
5738692,2,30.39,2016-03-08
5747525,2,15,2016-04-25
5777003,2,15,2016-08-17
5779448,2,6,2016-08-05
5785856,2,7.28,2016-04-25
5796477,2,5,2016-05-25
5799502,2,8.5,2016-05-28
5801871,8,60.03,2016-06-27
5806069,2,5,2016-07-07
5817348,3,5.34,2016-08-29
5824599,2,1.87,2016-07-10
5825422,3,10,2016-08-10
5829594,2,7.5,2016-07-18
5834969,3,4.33,2016-08-20
5836702,2,6.5,2016-08-02
5838678,2,1.34,2016-08-06
5843222,2,12.33,2016-08-14
5062422,5,1,2016-06-23
5120092,12,27.08,2016-07-20
5173235,3,11.67,2016-06-24
5191151,21,10.24,2016-09-02
5225454,14,3.57,2016-09-02
5228512,20,6.47,2016-08-26
5239665,13,8.85,2016-08-17
5254608,51,114.53,2016-08-31
5272235,3,95,2016-08-21
5279974,21,15.48,2016-08-17
5333595,2,55.5,2016-07-19
5348349,3,1.9,2016-04-07
5351080,13,3.08,2016-07-19
5356279,2,10.46,2016-04-29
5396321,2,6.39,2016-08-25
5409031,3,18.75,2016-07-26
5428757,2,5,2016-04-30
5437337,3,3.33,2016-02-17
5439795,6,2.9,2016-07-06
5595137,3,3.33,2016-05-16
5747438,11,7.18,2016-08-25
5747889,2,3.97,2016-02-26
5778888,3,1.99,2016-04-09
5784097,2,28.49,2016-05-21
5788366,2,24.51,2016-04-30
5792610,3,4,2016-07-15
5798986,2,28.5,2016-07-25
5801960,2,8.5,2016-06-04
5820949,2,3.5,2016-07-16
5825348,2,7.31,2016-08-11
5828166,2,6.03,2016-07-28
5830846,2,11,2016-07-21
5831997,2,3.5,2016-08-23
5841625,2,28.86,2016-08-11
5849658,2,10,2016-08-28
5849957,2,4.66,2016-09-03
5463554,3,20,2016-08-11
5467339,2,13.88,2016-07-15
5470368,3,1.67,2016-08-31
5480045,9,19.44,2016-08-31
5494575,3,3.33,2016-08-03
5485776,4,12.5,2016-04-17
5486302,4,6.25,2016-08-03
5488666,6,9.17,2016-06-23
5492422,3,46.83,2016-08-27
5498926,4,3.75,2016-07-15
5499789,7,9.29,2016-04-15
5503488,2,17.5,2016-08-22
5505677,24,12.74,2016-09-03
5520984,2,25,2016-05-16
5544404,9,2.78,2016-07-21
5546043,10,10,2016-08-19
5546093,3,3.63,2016-02-06
5549363,5,1,2016-08-25
5561139,30,2.83,2016-06-21
5561395,2,5,2016-04-24
5569477,13,2.69,2016-08-08
5578393,3,9.69,2016-03-09
5584790,5,9,2016-08-15
5586149,2,37.5,2015-10-29
5595083,3,3.33,2016-07-20
5597793,6,1.67,2016-03-28
5613615,6,16.67,2016-07-20
5622239,7,8.57,2016-06-11
5627926,8,20.43,2016-08-31
5634422,6,3.33,2016-07-22
5638417,5,27,2016-06-04
5692739,5,11.6,2016-07-13
5695491,3,3.63,2016-03-18
5702989,9,8.33,2016-08-25
5721924,2,2.5,2016-05-25
5729820,3,16.67,2016-06-30
5730446,3,9.85,2016-03-28
5738642,4,4.25,2016-08-03
5739263,2,5,2016-05-11
5754986,3,8.33,2016-08-09
5771584,4,8.75,2016-08-22
5773922,7,7.14,2016-09-01
5781542,4,45.5,2016-06-16
5794682,2,13.5,2016-05-15
5795045,2,1,2016-05-16
5798315,5,5.94,2016-08-18
5801869,3,7.65,2016-08-04
5801992,3,8.94,2016-08-11
5804122,2,3.5,2016-08-13
5807764,5,9.08,2016-08-15
5819792,2,5,2016-07-01
5820389,5,89.32,2016-07-03
5823125,2,6,2016-08-11
5846184,3,11.54,2016-09-02
5847145,2,5.55,2016-08-30
5002537,3,10,2016-03-17
5050134,4,11.25,2016-08-06
5081375,4,15,2016-08-30
5126028,4,6.25,2016-07-18
5145431,4,11.25,2016-07-27
5165410,3,5,2016-07-09
5209862,4,37.5,2016-07-03
5223301,22,28.64,2016-07-16
5229641,105,352.38,2016-08-29
5233616,2,13.63,2016-07-29
5245655,2,2.5,2016-08-05
5258441,7,7.93,2016-08-11
5277486,3,11.67,2016-08-07
5290871,3,12.95,2016-05-06
5291571,5,6,2016-07-08
5292541,4,1.25,2016-02-17
5294022,4,3.75,2016-04-06
5295490,3,13.13,2016-05-02
5327833,3,5.45,2016-03-17
5328101,2,2.85,2016-04-13
5330820,6,2.5,2016-08-22
5335401,23,33.28,2016-07-20
5364366,4,3.75,2016-05-27
5372493,5,1.14,2016-04-29
5398804,6,6.52,2016-08-17
5406861,7,4.29,2016-09-02
5410523,4,27.5,2016-07-27
5412353,2,5,2016-06-23
5422061,3,3.87,2016-05-30
5431704,7,4.29,2016-08-28
5439658,2,5,2016-08-24
5743086,4,5.56,2016-07-16
5745126,2,16.35,2016-02-20
5747757,2,7.48,2016-03-16
5837299,2,5,2016-08-14
5457238,2,13.88,2016-07-14
5473632,4,9.66,2016-08-09
5487103,6,11.11,2016-08-31
5500511,6,1.96,2016-07-21
5506267,3,9.08,2016-03-07
5510819,4,4.18,2016-07-16
5514565,10,10.64,2016-08-28
5518500,2,55,2016-08-12
5522555,9,2.78,2016-04-05
5545561,3,8.33,2016-04-24
5549384,15,10.07,2016-06-22
5552217,4,1.25,2016-02-09
5561374,22,17.66,2016-08-05
5573295,2,2.78,2016-07-20
5575262,5,3.78,2016-08-16
5581196,3,5.45,2016-03-28
5589169,12,5.12,2016-08-05
5611692,34,25.18,2016-09-01
5626407,8,16.25,2016-07-30
5633834,3,3.33,2016-06-19
5638114,3,8.33,2016-03-23
5654922,14,0.69,2016-04-03
5665178,4,4.15,2016-04-14
5658635,7,12.14,2016-03-19
5660133,6,8.53,2016-06-24
5660973,6,9.91,2016-08-23
5666285,2,2.5,2016-04-14
5695474,3,3.33,2016-02-29
5708561,2,12.5,2016-04-15
5708806,5,2,2016-04-22
5717058,2,2.5,2016-04-08
5725385,5,4,2016-06-06
5737228,5,6.99,2016-04-19
5738650,4,10.75,2016-04-01
5774303,2,1,2016-03-29
5775543,2,17.5,2016-06-03
5782156,2,4.69,2016-08-13
5782590,5,8.78,2016-04-18
5794434,2,14,2016-05-15
5786254,2,9.78,2016-05-29
