id,room,start date,end date,request id
3620,S27,3/25/16,3/27/16,1742
3621,S35,3/25/16,3/27/16,1742
3622,S36,3/25/16,3/27/16,1742
3623,S37,3/25/16,3/27/16,1742
3624,L15,3/19/16,3/21/16,1743
3625,L10,1/4/16,1/9/16,1744
3626,S24,2/23/16,3/6/16,1745
3627,S25,2/23/16,3/6/16,1745
3628,S26,2/23/16,3/6/16,1745
3629,N18,3/4/16,3/6/16,1746
3630,N29,2/13/16,2/18/16,1747
3631,N30,2/13/16,2/18/16,1747
3632,N31,2/13/16,2/18/16,1747
3633,N32,2/13/16,2/18/16,1747
3634,N33,2/13/16,2/18/16,1747
3635,X32,1/18/16,1/21/16,1748
3636,X33,1/18/16,1/21/16,1748
3637,N139,3/27/16,3/29/16,1749
3638,N140,3/27/16,3/29/16,1749
3639,N141,3/27/16,3/29/16,1749
3640,N148,3/27/16,3/29/16,1749
3641,N155,3/27/16,3/29/16,1749
3642,D26,2/23/16,2/26/16,1750
3643,D27,2/23/16,2/26/16,1750
3644,X16,3/1/16,3/8/16,1751
3645,N69,2/8/16,2/12/16,1752
3646,X26,1/11/16,1/18/16,1754
3647,X27,1/11/16,1/18/16,1754
3648,L12,2/27/16,3/1/16,1755
3649,L14,2/27/16,3/1/16,1755
3650,L32,1/13/16,1/18/16,1756
3651,L24,1/12/16,1/14/16,1757
3652,X35,1/19/16,1/21/16,1758
3653,D34,1/31/16,2/5/16,1759
3654,X30,3/18/16,3/20/16,1760
3655,D26,3/21/16,3/26/16,1761
3656,D27,3/21/16,3/26/16,1761
3657,D24,1/29/16,2/11/16,1762
3658,D25,1/29/16,2/11/16,1762
3659,N48,2/22/16,2/29/16,1763
3660,N49,2/22/16,2/29/16,1763
3661,N50,2/22/16,2/29/16,1763
3662,N51,2/22/16,2/29/16,1763
3663,N52,2/22/16,2/29/16,1763
3664,N53,2/22/16,2/29/16,1763
3665,N54,2/22/16,2/29/16,1763
3666,N55,2/22/16,2/29/16,1763
3667,N55,1/3/16,1/14/16,1764
3668,N56,1/3/16,1/14/16,1764
3669,N57,1/3/16,1/14/16,1764
3670,N58,1/3/16,1/14/16,1764
3671,X25,1/25/16,1/29/16,1765
3672,D6,3/19/16,3/21/16,1766
3673,S106,1/10/16,1/16/16,1767
3674,S107,1/10/16,1/16/16,1767
3675,S108,1/10/16,1/16/16,1767
3676,S109,1/10/16,1/16/16,1767
3677,X29,2/13/16,2/22/16,1768
3678,X30,2/13/16,2/22/16,1768
3679,X11,2/23/16,2/24/16,1769
3680,X39,1/18/16,1/23/16,1770
3681,S35,1/26/16,2/1/16,1771
3682,S36,1/26/16,2/1/16,1771
3683,N157,2/22/16,2/23/16,1772
3684,N158,2/22/16,2/23/16,1772
3685,N159,2/22/16,2/23/16,1772
3686,N160,2/22/16,2/23/16,1772
3687,D18,3/3/16,3/7/16,1773
3688,X38,1/19/16,1/27/16,1774
3689,N55,2/26/16,3/7/16,1775
3690,N56,2/26/16,3/7/16,1775
3691,N57,2/26/16,3/7/16,1775
3692,N60,2/26/16,3/7/16,1775
3693,N61,2/26/16,3/7/16,1775
3694,N62,2/26/16,3/7/16,1775
3695,N10,2/6/16,2/7/16,1776
3696,N11,2/6/16,2/7/16,1776
3697,N12,2/6/16,2/7/16,1776
3698,N13,2/6/16,2/7/16,1776
3699,N14,2/6/16,2/7/16,1776
3700,X16,2/24/16,2/26/16,1777
3701,D28,3/23/16,3/26/16,1778
3702,L38,3/10/16,3/12/16,1779
3703,L39,3/10/16,3/12/16,1779
3704,D15,1/2/16,1/10/16,1780
3705,D16,1/2/16,1/10/16,1780
3706,D38,1/13/16,1/19/16,1781
3707,X6,2/9/16,2/15/16,1782
3708,N34,2/16/16,2/18/16,1783
3709,N35,2/16/16,2/18/16,1783
3710,N36,2/16/16,2/18/16,1783
3711,N37,2/16/16,2/18/16,1783
3712,N38,2/16/16,2/18/16,1783
3713,N39,2/16/16,2/18/16,1783
3714,S40,1/6/16,1/9/16,1784
3715,S41,1/6/16,1/9/16,1784
3716,S42,1/6/16,1/9/16,1784
3717,S62,1/6/16,1/9/16,1784
3718,S65,1/6/16,1/9/16,1784
3719,S58,2/20/16,2/24/16,1785
3720,S64,2/20/16,2/24/16,1785
3721,N89,3/9/16,3/10/16,1786
3722,N111,3/9/16,3/10/16,1786
3723,N112,3/9/16,3/10/16,1786
3724,X29,1/26/16,1/31/16,1787
3725,L17,1/30/16,2/2/16,1788
3726,L18,1/30/16,2/2/16,1788
3727,X12,3/13/16,3/19/16,1789
3728,S54,1/20/16,1/23/16,1790
3729,S55,1/20/16,1/23/16,1790
3730,N38,1/27/16,2/1/16,1791
3731,N39,1/27/16,2/1/16,1791
3732,N40,1/27/16,2/1/16,1791
3733,N41,1/27/16,2/1/16,1791
3734,X32,3/18/16,3/20/16,1792
3735,X35,3/18/16,3/20/16,1792
3736,L14,2/18/16,2/21/16,1793
3737,X0,1/1/16,1/2/16,1794
3738,X17,2/25/16,2/26/16,1796
3739,X18,2/25/16,2/26/16,1796
3740,N17,3/17/16,3/22/16,1797
3741,N18,3/17/16,3/22/16,1797
3742,N19,3/17/16,3/22/16,1797
3743,L27,3/5/16,3/10/16,1798
3744,L28,3/5/16,3/10/16,1798
3745,X21,1/26/16,2/1/16,1799
3746,S48,3/3/16,3/8/16,1800
3747,S49,3/3/16,3/8/16,1800
3748,L12,2/25/16,2/29/16,1801
3749,D40,3/26/16,3/28/16,1802
3750,D44,3/26/16,3/28/16,1802
3751,L19,3/24/16,4/3/16,1803
3752,S37,1/29/16,2/4/16,1804
3753,S38,1/29/16,2/4/16,1804
3754,S39,1/29/16,2/4/16,1804
3755,S40,1/29/16,2/4/16,1804
3756,L18,1/6/16,1/9/16,1805
3757,S48,3/10/16,3/23/16,1806
3758,S49,3/10/16,3/23/16,1806
3759,S50,3/10/16,3/23/16,1806
3760,N59,1/4/16,1/11/16,1807
3761,N73,3/2/16,3/3/16,1808
3762,N74,3/2/16,3/3/16,1808
3763,N75,3/2/16,3/3/16,1808
3764,N87,3/2/16,3/3/16,1808
3765,N101,3/2/16,3/3/16,1808
3766,N105,3/2/16,3/3/16,1808
3767,S10,2/26/16,2/29/16,1809
3768,S11,2/26/16,2/29/16,1809
3769,N47,3/28/16,3/31/16,1810
3770,N80,3/28/16,3/31/16,1810
3771,N116,3/28/16,3/31/16,1810
3772,N117,3/28/16,3/31/16,1810
3773,L33,1/24/16,1/28/16,1811
3774,L6,3/3/16,3/5/16,1812
3775,S56,1/7/16,1/11/16,1813
3776,X26,3/23/16,3/26/16,1815
3777,X27,3/23/16,3/26/16,1815
3778,L18,1/26/16,1/30/16,1816
3779,L19,1/26/16,1/30/16,1816
3780,L19,1/15/16,1/17/16,1817
3781,L20,1/15/16,1/17/16,1817
3782,X13,2/18/16,2/20/16,1818
3783,X28,3/21/16,3/25/16,1819
3784,S69,2/12/16,2/17/16,1820
3785,S70,2/12/16,2/17/16,1820
3786,S71,2/12/16,2/17/16,1820
3787,S72,2/12/16,2/17/16,1820
3788,S54,2/5/16,2/8/16,1821
3789,S55,2/5/16,2/8/16,1821
3790,S61,2/5/16,2/8/16,1821
3791,S62,2/5/16,2/8/16,1821
3792,S63,2/5/16,2/8/16,1821
3793,S27,2/25/16,3/1/16,1822
3794,S28,2/25/16,3/1/16,1822
3795,S29,2/25/16,3/1/16,1822
3796,S30,2/25/16,3/1/16,1822
3797,S31,2/25/16,3/1/16,1822
3798,S110,1/10/16,1/20/16,1824
3799,S111,1/10/16,1/20/16,1824
3800,S29,1/22/16,1/30/16,1825
3801,S30,1/22/16,1/30/16,1825
3802,N65,3/4/16,3/8/16,1826
3803,N66,3/4/16,3/8/16,1826
3804,D45,3/26/16,3/29/16,1827
3805,D19,3/18/16,3/20/16,1828
3806,D20,3/18/16,3/20/16,1828
3807,N42,1/31/16,2/7/16,1829
3808,N43,1/31/16,2/7/16,1829
3809,N16,2/2/16,2/4/16,1830
3810,N17,2/2/16,2/4/16,1830
3811,N18,2/2/16,2/4/16,1830
3812,S51,3/11/16,3/19/16,1831
3813,S52,3/11/16,3/19/16,1831
3814,S43,2/6/16,2/9/16,1832
3815,S44,2/6/16,2/9/16,1832
3816,S48,2/6/16,2/9/16,1832
3817,N153,3/26/16,3/30/16,1833
3818,N159,3/26/16,3/30/16,1833
3819,N160,3/26/16,3/30/16,1833
3820,N176,3/26/16,3/30/16,1833
3821,N63,2/26/16,3/3/16,1834
3822,N64,2/26/16,3/3/16,1834
3823,N65,2/26/16,3/3/16,1834
3824,N66,2/26/16,3/3/16,1834
3825,N71,2/26/16,3/3/16,1834
3826,X19,2/20/16,2/29/16,1835
3827,N54,1/10/16,1/13/16,1836
3828,D22,3/9/16,3/12/16,1837
3829,D23,3/9/16,3/12/16,1837
3830,D13,3/2/16,3/4/16,1838
3831,L29,2/28/16,3/8/16,1839
3832,L30,2/28/16,3/8/16,1839
3833,L31,2/27/16,3/10/16,1840
3834,L6,2/3/16,2/6/16,1841
3835,L13,2/16/16,2/21/16,1842
3836,N94,2/4/16,2/6/16,1843
3837,N95,2/4/16,2/6/16,1843
3838,D9,1/10/16,1/11/16,1844
3839,N82,3/19/16,3/24/16,1845
3840,D27,3/30/16,4/2/16,1846
3841,D28,3/30/16,4/2/16,1846
3842,D29,3/30/16,4/2/16,1846
3843,N99,3/11/16,3/21/16,1847
3844,N100,3/11/16,3/21/16,1847
3845,L13,1/8/16,1/11/16,1849
3846,S34,2/12/16,2/19/16,1850
3847,S35,2/12/16,2/19/16,1850
3848,S57,1/7/16,1/11/16,1851
3849,S58,1/7/16,1/11/16,1851
3850,S63,1/7/16,1/11/16,1851
3851,S64,1/7/16,1/11/16,1851
3852,N15,2/4/16,2/7/16,1852
3853,N16,2/4/16,2/7/16,1852
3854,N17,2/4/16,2/7/16,1852
3855,N18,2/4/16,2/7/16,1852
3856,N19,2/4/16,2/7/16,1852
3857,L21,2/8/16,2/18/16,1853
3858,S39,1/14/16,1/17/16,1854
3859,S47,1/14/16,1/17/16,1854
3860,S49,1/14/16,1/17/16,1854
3861,S50,1/14/16,1/17/16,1854
3862,L30,3/17/16,3/28/16,1855
3863,N34,3/8/16,3/18/16,1856
3864,N35,3/8/16,3/18/16,1856
3865,N36,3/8/16,3/18/16,1856
3866,N37,3/8/16,3/18/16,1856
3867,N65,3/8/16,3/18/16,1856
3868,N66,3/8/16,3/18/16,1856
3869,N83,3/8/16,3/18/16,1856
3870,D22,3/1/16,3/3/16,1857
3871,D20,3/11/16,3/13/16,1858
3872,D26,3/11/16,3/13/16,1858
3873,N101,3/15/16,3/18/16,1859
3874,N102,3/15/16,3/18/16,1859
3875,N103,3/15/16,3/18/16,1859
3876,N104,3/15/16,3/18/16,1859
3877,S76,3/10/16,3/12/16,1860
3878,S77,3/10/16,3/12/16,1860
3879,S78,3/10/16,3/12/16,1860
3880,D5,3/20/16,3/23/16,1861
3881,D13,3/17/16,3/23/16,1862
3882,S112,1/12/16,1/16/16,1863
3883,S64,3/19/16,3/23/16,1864
3884,S69,3/19/16,3/23/16,1864
3885,S70,3/19/16,3/23/16,1864
3886,S41,1/30/16,2/5/16,1865
3887,S42,1/30/16,2/5/16,1865
3888,S43,1/30/16,2/5/16,1865
3889,S44,1/30/16,2/5/16,1865
3890,D32,3/2/16,3/8/16,1866
3891,D33,3/2/16,3/8/16,1866
3892,D34,3/2/16,3/8/16,1866
3893,L19,1/31/16,2/3/16,1868
3894,L1,1/5/16,1/10/16,1869
3895,S30,3/26/16,4/1/16,1870
3896,S31,3/26/16,4/1/16,1870
3897,S32,3/26/16,4/1/16,1870
3898,S33,3/26/16,4/1/16,1870
3899,X14,3/29/16,4/1/16,1871
3900,X15,3/29/16,4/1/16,1871
3901,N70,2/3/16,2/13/16,1872
3902,N71,2/3/16,2/13/16,1872
3903,N72,2/3/16,2/13/16,1872
3904,X20,1/21/16,1/22/16,1873
3905,X21,1/21/16,1/22/16,1873
3906,N59,1/12/16,1/17/16,1874
3907,N64,1/12/16,1/17/16,1874
3908,N65,1/12/16,1/17/16,1874
3909,L14,3/20/16,3/23/16,1875
3910,L27,3/14/16,3/18/16,1876
3911,X5,3/11/16,3/14/16,1877
3912,S65,1/9/16,1/11/16,1878
3913,S86,1/9/16,1/11/16,1878
3914,S87,1/9/16,1/11/16,1878
3915,S88,1/9/16,1/11/16,1878
3916,S89,1/9/16,1/11/16,1878
3917,X45,3/17/16,3/23/16,1879
3918,X46,3/17/16,3/23/16,1879
3919,D17,1/3/16,1/6/16,1880
3920,D18,1/3/16,1/6/16,1880
3921,D16,2/17/16,2/24/16,1881
3922,D17,2/17/16,2/24/16,1881
3923,L40,3/10/16,3/12/16,1882
3924,L42,3/10/16,3/12/16,1882
3925,S113,1/5/16,1/15/16,1883
3926,N134,2/22/16,2/25/16,1884
3927,L17,1/14/16,1/21/16,1885
3928,L21,1/14/16,1/21/16,1885
3929,S29,2/13/16,2/14/16,1886
3930,S30,2/13/16,2/14/16,1886
3931,S31,2/13/16,2/14/16,1886
3932,D29,3/9/16,3/13/16,1887
3933,S59,3/26/16,3/29/16,1888
3934,S65,3/26/16,3/29/16,1888
3935,S66,3/26/16,3/29/16,1888
3936,L22,2/4/16,2/10/16,1889
3937,S34,3/3/16,3/5/16,1890
3938,S87,3/3/16,3/5/16,1890
3939,S92,3/3/16,3/5/16,1890
3940,L13,2/20/16,2/27/16,1891
3941,N73,2/6/16,2/10/16,1892
3942,S27,2/2/16,2/7/16,1893
3943,S28,2/2/16,2/7/16,1893
3944,S29,2/2/16,2/7/16,1893
3945,S30,2/2/16,2/7/16,1893
3946,X24,3/1/16,3/5/16,1894
3947,X25,3/1/16,3/5/16,1894
3948,D30,1/26/16,1/28/16,1896
3949,X20,2/7/16,2/8/16,1897
3950,X21,2/7/16,2/8/16,1897
3951,L19,2/5/16,2/7/16,1898
3952,X22,1/28/16,2/8/16,1899
3953,S39,3/28/16,3/30/16,1900
3954,S52,3/28/16,3/30/16,1900
3955,S53,3/28/16,3/30/16,1900
3956,X20,2/25/16,2/26/16,1901
3957,L31,3/25/16,3/29/16,1902
3958,L25,1/5/16,1/14/16,1903
3959,L11,3/17/16,3/18/16,1904
3960,L20,1/31/16,2/2/16,1905
3961,D19,1/1/16,1/8/16,1906
3962,D20,1/1/16,1/8/16,1906
3963,L14,2/21/16,2/26/16,1907
3964,L15,2/21/16,2/26/16,1907
3965,N69,1/25/16,1/30/16,1908
3966,N70,1/25/16,1/30/16,1908
3967,N74,1/25/16,1/30/16,1908
3968,N75,1/25/16,1/30/16,1908
3969,L28,3/14/16,3/19/16,1909
3970,L29,3/14/16,3/19/16,1909
3971,S50,3/3/16,3/11/16,1910
3972,S51,3/3/16,3/11/16,1910
3973,X25,3/19/16,3/21/16,1912
3974,X17,3/4/16,3/12/16,1913
3975,D29,3/23/16,3/31/16,1914
3976,L8,2/26/16,2/28/16,1915
3977,D35,1/26/16,2/3/16,1916
3978,X23,1/15/16,1/19/16,1917
3979,S53,3/15/16,3/19/16,1918
3980,S58,3/15/16,3/19/16,1918
3981,S59,3/15/16,3/19/16,1918
3982,S63,3/15/16,3/19/16,1918
3983,S64,3/15/16,3/19/16,1918
3984,D0,1/14/16,1/16/16,1919
3985,D46,1/13/16,1/14/16,1920
3986,X13,3/16/16,3/19/16,1921
3987,X14,3/16/16,3/19/16,1921
3988,N76,1/24/16,1/31/16,1923
3989,S49,2/6/16,2/10/16,1924
3990,S50,2/6/16,2/10/16,1924
3991,S51,2/6/16,2/10/16,1924
3992,X15,3/15/16,3/18/16,1925
3993,N66,1/12/16,1/14/16,1926
3994,N67,1/12/16,1/14/16,1926
3995,N68,1/12/16,1/14/16,1926
3996,N69,1/12/16,1/14/16,1926
3997,L26,1/16/16,1/26/16,1927
3998,S21,1/17/16,1/20/16,1928
3999,S22,1/17/16,1/20/16,1928
4000,S23,1/17/16,1/20/16,1928
4001,S24,1/17/16,1/20/16,1928
4002,S25,1/17/16,1/20/16,1928
4003,S65,3/11/16,3/17/16,1929
4004,S66,3/11/16,3/17/16,1929
4005,S67,3/11/16,3/17/16,1929
4006,S68,3/11/16,3/17/16,1929
4007,S69,3/11/16,3/17/16,1929
4008,D46,3/26/16,3/27/16,1930
4009,L20,3/29/16,4/1/16,1931
4010,X29,3/22/16,3/27/16,1932
4011,S48,1/28/16,2/2/16,1933
4012,S49,1/28/16,2/2/16,1933
4013,S50,1/28/16,2/2/16,1933
4014,S51,1/28/16,2/2/16,1933
4015,S52,1/28/16,2/2/16,1933
4016,D3,3/22/16,3/23/16,1934
4017,N7,1/2/16,1/4/16,1935
4018,N8,1/2/16,1/4/16,1935
4019,N9,1/2/16,1/4/16,1935
4020,N10,1/2/16,1/4/16,1935
4021,N11,1/2/16,1/4/16,1935
4022,N5,3/10/16,3/13/16,1936
4023,N8,3/10/16,3/13/16,1936
4024,N9,3/10/16,3/13/16,1936
4025,N10,3/10/16,3/13/16,1936
4026,L11,1/2/16,1/5/16,1937
4027,D0,1/3/16,1/4/16,1938
4028,D2,1/3/16,1/4/16,1938
4029,X17,1/15/16,1/18/16,1939
4030,D27,1/27/16,1/29/16,1940
4031,D28,1/27/16,1/29/16,1940
4032,N72,2/28/16,3/2/16,1941
4033,N73,2/28/16,3/2/16,1941
4034,N74,2/28/16,3/2/16,1941
4035,N75,2/28/16,3/2/16,1941
4036,N70,1/12/16,1/13/16,1942
4037,N71,1/12/16,1/13/16,1942
4038,L27,1/19/16,1/31/16,1943
4039,L30,3/16/16,3/21/16,1944
4040,D28,2/19/16,2/27/16,1945
4041,D29,2/19/16,2/27/16,1945
4042,D30,2/19/16,2/27/16,1945
4043,S29,3/17/16,3/22/16,1946
4044,S30,3/17/16,3/22/16,1946
4045,S53,1/28/16,2/2/16,1947
4046,S54,1/28/16,2/2/16,1947
4047,X40,1/18/16,1/22/16,1948
4048,X41,1/18/16,1/22/16,1948
4049,X42,1/18/16,1/22/16,1948
4050,X18,3/2/16,3/11/16,1949
4051,D29,1/19/16,1/24/16,1950
4052,N105,3/13/16,3/20/16,1951
4053,N106,3/13/16,3/20/16,1951
4054,N107,3/13/16,3/20/16,1951
4055,N110,3/13/16,3/20/16,1951
4056,N111,3/13/16,3/20/16,1951
4057,D8,3/28/16,3/30/16,1952
4058,D18,3/28/16,3/30/16,1952
4059,S55,1/30/16,2/1/16,1953
4060,S56,1/30/16,2/1/16,1953
4061,S57,1/30/16,2/1/16,1953
4062,S58,1/30/16,2/1/16,1953
4063,S59,1/30/16,2/1/16,1953
4064,S70,1/26/16,1/30/16,1954
4065,S71,1/26/16,1/30/16,1954
4066,S72,1/26/16,1/30/16,1954
4067,D5,2/10/16,2/12/16,1955
4068,N56,2/25/16,2/26/16,1956
4069,N57,2/25/16,2/26/16,1956
4070,L51,3/8/16,3/9/16,1957
4071,S43,2/12/16,2/15/16,1958
4072,S53,2/12/16,2/15/16,1958
4073,S54,2/12/16,2/15/16,1958
4074,S55,2/12/16,2/15/16,1958
4075,S59,2/12/16,2/15/16,1958
4076,S67,3/26/16,3/30/16,1959
4077,S68,3/26/16,3/30/16,1959
4078,S91,3/26/16,3/30/16,1959
4079,S92,3/26/16,3/30/16,1959
4080,N74,2/5/16,2/10/16,1960
4081,D14,3/17/16,3/20/16,1961
4082,X27,3/20/16,3/23/16,1962
4083,X28,3/20/16,3/23/16,1962
4084,D35,2/29/16,3/10/16,1963
4085,S5,2/9/16,2/11/16,1964
4086,S6,2/9/16,2/11/16,1964
4087,S10,2/9/16,2/11/16,1964
4088,L16,2/24/16,2/26/16,1965
4089,L28,1/22/16,1/25/16,1966
4090,X22,2/7/16,2/16/16,1967
4091,X0,1/17/16,1/18/16,1968
4092,S26,1/16/16,1/19/16,1969
4093,S27,1/16/16,1/19/16,1969
4094,D31,2/23/16,2/27/16,1970
4095,D54,2/6/16,2/7/16,1971
4096,L3,1/3/16,1/4/16,1972
4097,X43,2/2/16,2/5/16,1973
4098,L2,3/27/16,3/31/16,1975
4099,L4,3/27/16,3/31/16,1975
4100,S22,3/8/16,3/9/16,1976
4101,S23,3/8/16,3/9/16,1976
4102,S24,3/8/16,3/9/16,1976
4103,D28,2/11/16,2/17/16,1977
4104,D26,2/6/16,2/14/16,1978
4105,D30,3/26/16,4/1/16,1979
4106,D31,3/26/16,4/3/16,1980
4107,S70,3/16/16,3/18/16,1981
4108,S71,3/16/16,3/18/16,1981
4109,S72,3/16/16,3/18/16,1981
4110,S73,3/16/16,3/18/16,1981
4111,S74,3/16/16,3/18/16,1981
4112,S75,3/16/16,3/18/16,1981
4113,S76,3/16/16,3/18/16,1981
4114,L10,3/3/16,3/7/16,1983
4115,X21,2/25/16,3/2/16,1985
4116,X19,3/2/16,3/9/16,1986
4117,X38,2/12/16,2/15/16,1987
4118,X39,2/12/16,2/15/16,1987
4119,D21,1/3/16,1/7/16,1988
4120,D22,1/3/16,1/7/16,1988
4121,L26,1/10/16,1/17/16,1989
4122,X28,3/3/16,3/5/16,1990
4123,N75,2/5/16,2/13/16,1991
4124,N76,2/5/16,2/13/16,1991
4125,N77,2/5/16,2/13/16,1991
4126,S25,1/3/16,1/9/16,1992
4127,S26,1/3/16,1/9/16,1992
4128,S27,1/3/16,1/9/16,1992
4129,S28,1/3/16,1/9/16,1992
4130,N77,2/10/16,2/15/16,1993
4131,N88,2/10/16,2/15/16,1993
4132,N98,2/10/16,2/15/16,1993
4133,D15,2/18/16,2/25/16,1994
4134,X20,3/5/16,3/19/16,1995
4135,X21,3/5/16,3/19/16,1995
4136,N44,1/31/16,2/6/16,1996
4137,N45,1/31/16,2/6/16,1996
4138,N46,1/31/16,2/6/16,1996
4139,N47,1/31/16,2/6/16,1996
4140,N48,1/31/16,2/6/16,1996
4141,N49,1/31/16,2/6/16,1996
4142,D17,1/10/16,1/13/16,1997
4143,N40,2/14/16,2/18/16,1999
4144,N41,2/14/16,2/18/16,1999
4145,N42,2/14/16,2/18/16,1999
4146,D13,3/25/16,3/27/16,2000
4147,D17,3/25/16,3/27/16,2000
4148,D18,2/13/16,2/19/16,2001
4149,S31,3/17/16,3/22/16,2002
4150,S45,3/17/16,3/22/16,2002
4151,X22,2/13/16,2/29/16,2003
4152,X23,2/13/16,2/29/16,2003
4153,L27,1/9/16,1/20/16,2004
4154,L28,1/9/16,1/20/16,2004
4155,D18,1/10/16,1/19/16,2005
4156,D19,1/10/16,1/19/16,2005
4157,N50,1/30/16,2/6/16,2006
4158,N51,1/30/16,2/6/16,2006
4159,N52,1/30/16,2/6/16,2006
4160,N53,1/30/16,2/6/16,2006
4161,N54,1/30/16,2/6/16,2006
4162,N123,3/9/16,3/10/16,2007
4163,N124,3/9/16,3/10/16,2007
4164,N125,3/9/16,3/10/16,2007
4165,N126,3/9/16,3/10/16,2007
4166,N127,3/9/16,3/10/16,2007
4167,N68,3/30/16,4/1/16,2008
4168,L7,2/4/16,2/6/16,2009
4169,L13,2/4/16,2/6/16,2009
4170,X30,3/21/16,3/25/16,2010
4171,X27,1/17/16,1/19/16,2011
4172,D36,3/5/16,3/13/16,2012
4173,S32,2/23/16,2/27/16,2013
4174,S33,2/23/16,2/27/16,2013
4175,D36,3/28/16,3/29/16,2014
4176,D39,3/28/16,3/29/16,2014
4177,S76,1/26/16,1/29/16,2016
4178,S77,1/26/16,1/29/16,2016
4179,S78,1/26/16,1/29/16,2016
4180,S79,1/26/16,1/29/16,2016
4181,S80,1/26/16,1/29/16,2016
4182,D13,1/7/16,1/12/16,2017
4183,X31,3/16/16,3/28/16,2018
4184,X25,2/11/16,2/16/16,2019
4185,D32,3/28/16,4/1/16,2020
4186,S29,1/3/16,1/9/16,2021
4187,S30,1/3/16,1/9/16,2021
4188,S31,1/3/16,1/9/16,2021
4189,S32,1/3/16,1/9/16,2021
4190,D13,2/26/16,2/27/16,2022
4191,L29,1/23/16,2/2/16,2023
4192,L30,1/23/16,2/2/16,2023
4193,S32,2/13/16,2/14/16,2024
4194,S33,2/13/16,2/14/16,2024
4195,X16,3/16/16,3/18/16,2025
4196,X17,3/16/16,3/18/16,2025
4197,D30,3/15/16,3/26/16,2026
4198,L4,1/1/16,1/2/16,2027
4199,D31,3/23/16,3/26/16,2028
4200,D32,3/23/16,3/26/16,2028
4201,L29,1/8/16,1/16/16,2029
4202,S81,2/9/16,2/17/16,2030
4203,S82,2/9/16,2/17/16,2030
4204,N55,1/30/16,2/2/16,2031
4205,S33,1/1/16,1/12/16,2032
4206,S34,1/1/16,1/12/16,2032
4207,S35,1/1/16,1/12/16,2032
4208,S36,1/1/16,1/12/16,2032
4209,S34,2/24/16,3/1/16,2033
4210,S35,2/24/16,3/1/16,2033
4211,D29,2/15/16,2/17/16,2034
4212,X31,1/24/16,1/29/16,2035
4213,X32,1/24/16,1/29/16,2035
4214,D18,2/4/16,2/8/16,2036
4215,S83,2/14/16,2/17/16,2037
4216,S84,2/14/16,2/17/16,2037
4217,S85,2/14/16,2/17/16,2037
4218,S36,2/25/16,3/3/16,2038
4219,S37,2/25/16,3/3/16,2038
4220,S52,2/8/16,2/12/16,2039
4221,S53,2/8/16,2/12/16,2039
4222,S54,2/8/16,2/12/16,2039
4223,S55,2/8/16,2/12/16,2039
4224,S93,3/22/16,3/25/16,2040
4225,S94,3/22/16,3/25/16,2040
4226,D23,1/1/16,1/7/16,2041
4227,D24,1/1/16,1/7/16,2041
4228,D33,3/30/16,4/3/16,2042
4229,D34,3/30/16,4/3/16,2042
4230,D35,3/30/16,4/3/16,2042
4231,S52,3/6/16,3/8/16,2043
4232,S53,3/6/16,3/8/16,2043
4233,S54,3/6/16,3/8/16,2043
4234,L13,2/12/16,2/16/16,2044
4235,X18,3/15/16,3/18/16,2045
4236,N121,3/28/16,3/31/16,2046
4237,D37,3/2/16,3/9/16,2047
4238,X28,1/10/16,1/17/16,2048
4239,N83,3/21/16,3/28/16,2049
4240,N84,3/21/16,3/28/16,2049
4241,N85,3/21/16,3/28/16,2049
4242,N86,3/21/16,3/28/16,2049
4243,N87,3/21/16,3/28/16,2049
4244,N88,3/21/16,3/28/16,2049
4245,N97,3/21/16,3/28/16,2049
4246,N22,1/19/16,1/28/16,2050
4247,N23,1/19/16,1/28/16,2050
4248,N24,1/19/16,1/28/16,2050
4249,D33,3/21/16,3/24/16,2051
4250,D25,1/4/16,1/6/16,2052
4251,D26,1/4/16,1/6/16,2052
4252,N67,2/27/16,3/14/16,2053
4253,N68,2/27/16,3/14/16,2053
4254,N69,2/27/16,3/14/16,2053
4255,N70,2/27/16,3/14/16,2053
4256,N77,1/28/16,1/30/16,2054
4257,N78,1/28/16,1/30/16,2054
4258,N79,1/28/16,1/30/16,2054
4259,N80,1/28/16,1/30/16,2054
4260,X39,1/22/16,1/31/16,2055
4261,X40,1/22/16,1/31/16,2055
4262,X41,1/22/16,1/29/16,2056
4263,X22,3/4/16,3/23/16,2057
4264,S31,1/22/16,1/24/16,2058
4265,S32,1/22/16,1/24/16,2058
4266,S33,1/22/16,1/24/16,2058
4267,S34,1/22/16,1/24/16,2058
4268,S35,1/22/16,1/24/16,2058
4269,X7,2/24/16,2/25/16,2059
4270,X17,2/24/16,2/25/16,2059
4271,X18,2/24/16,2/25/16,2059
4272,S37,1/2/16,1/7/16,2060
4273,S38,1/2/16,1/7/16,2060
4274,N56,1/31/16,2/8/16,2061
4275,N57,1/31/16,2/8/16,2061
4276,N58,1/31/16,2/8/16,2061
4277,N59,1/31/16,2/8/16,2061
4278,N60,1/31/16,2/8/16,2061
4279,N71,3/6/16,3/9/16,2064
4280,N72,3/6/16,3/9/16,2064
4281,N73,3/6/16,3/9/16,2064
4282,N74,3/6/16,3/9/16,2064
4283,N75,3/6/16,3/9/16,2064
4284,D7,1/18/16,1/20/16,2065
4285,N50,2/15/16,2/22/16,2066
