Store,Brand,Type,Gender,Size,Color,Category,Sales Price,Date,Time,Loyalty,loyalty.2,sales.price.formatted
New York,Asics,WB1820,Female,46,Yellow,Pants,89.00,8/7/15,8:52 AM,52028,52028.00,
New York,Nike,Pro Fierce,Female,75D,Black,Bra,149.00,8/7/15,8:57 AM,55670,55670.00,
New York,Asics,WB1820,Female,44,Black,Pants,89.00,8/7/15,9:05 AM,---,---,
New York,Asics,Cummulus 17,Male,43,Green,Shoe,159.00,8/7/15,9:08 AM,---,---,
New York,Nike,Pro Indy,Female,85A,Blue,Bra,123.00,8/7/15,9:11 AM,50992,50992.00,
New York,Nike,Free 5.0,Female,45,Pink,Shoe,239.00,8/7/15,9:40 AM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Pink,Socks,21.00,8/7/15,10:40 AM,---,---,
New York,Asics,WB1820,Female,46,Yellow,Pants,89.00,8/7/15,11:02 AM,51244,51244.00,
New York,Asics,WB1820,Female,41,Pink,Pants,89.00,8/7/15,12:10 PM,55580,55580.00,
New York,Asics,WB1820,Female,42,Yellow,Pants,89.00,8/7/15,12:11 PM,55796,55796.00,
New York,Nike,Pro Fierce,Female,75F,Grey,Bra,149.00,8/7/15,12:48 PM,53055,53055.00,
New York,Nike,Pro Hero,Female,70B,Pink,Bra,99.00,8/7/15,12:57 PM,58350,58350.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Black,Socks,21.00,8/7/15,1:43 PM,53538,53538.00,
New York,Nike,Pro Classic,Female,65C,Multicolor,Bra,100.00,8/7/15,2:12 PM,---,---,
New York,Nike,Pro Fierce,Female,75A,Multicolor,Bra,149.00,8/7/15,2:22 PM,56997,56997.00,
New York,Asics,WB1820,Female,44,Grey,Pants,89.00,8/7/15,2:28 PM,---,---,
New York,Asics,WB1820,Female,42,Pink,Pants,89.00,8/7/15,2:45 PM,54607,54607.00,
New York,Nike,Free 5.0,Female,44,Multicolor,Shoe,239.00,8/7/15,2:57 PM,51442,51442.00,
New York,Nike,Dri-Fit No-Show,Unisex,38-40,Blue,Socks,20.00,8/7/15,3:07 PM,52801,52801.00,
New York,Asics,WB1820,Female,40,Blue,Pants,89.00,8/7/15,3:11 PM,---,---,
New York,Asics,WB1820,Female,45,Blue,Pants,89.00,8/7/15,3:20 PM,---,---,
New York,Asics,Quick Light Cushion,Unisex,38-40,Black,Socks,19.00,8/7/15,4:00 PM,53125,53125.00,
New York,Nike,Pro Fierce,Female,70C,Blue,Bra,149.00,8/7/15,4:07 PM,59743,59743.00,
New York,Nike,Free 5.0,Female,45,Blue,Shoe,239.00,8/7/15,4:26 PM,54017,54017.00,
New York,Nike,Pro Hero,Female,85C,Yellow,Bra,99.00,8/7/15,4:59 PM,53701,53701.00,
New York,Nike,Pro Fierce,Female,70A,Blue,Bra,149.00,8/7/15,5:18 PM,---,---,
New York,Asics,WB1820,Female,46,Multicolor,Pants,89.00,8/7/15,5:18 PM,---,---,
New York,Nike,Pro Indy,Female,70B,Black,Bra,123.00,8/7/15,5:49 PM,---,---,
New York,Nike,Air Zoom,Male,43,Yellow,Shoe,220.00,8/7/15,6:04 PM,58239,58239.00,
New York,Nike,Dri-Fit No-Show,Unisex,46-48,Black,Socks,20.00,8/7/15,7:17 PM,55203,55203.00,
New York,Asics,Cummulus 17,Female,39,Green,Shoe,159.00,8/7/15,8:34 PM,56617,56617.00,
New York,Asics,Hera Deux Single Tab,Female,44-46,Blue,Socks,12.99,8/7/15,8:34 PM,---,---,
New York,Asics,WB1820,Female,45,Black,Pants,89.00,8/7/15,8:39 PM,---,---,
New York,Nike,Pro Hero,Female,70C,Pink,Bra,99.00,8/7/15,9:20 PM,---,---,
New York,Asics,WB1820,Female,42,Blue,Pants,89.00,8/7/15,9:31 PM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Blue,Socks,21.00,8/7/15,11:18 PM,52530,52530.00,
New York,Asics,Cummulus 17,Male,43,Grey,Shoe,159.00,8/8/15,8:51 AM,---,---,
New York,Nike,Pro Fierce,Female,70F,Pink,Bra,149.00,8/8/15,9:33 AM,---,---,
New York,Nike,Dri-Fit No-Show,Unisex,46-48,Black,Socks,20.00,8/8/15,9:36 AM,53505,53505.00,
New York,Asics,WB1820,Female,43,Black,Pants,89.00,8/8/15,9:41 AM,59859,59859.00,
New York,Asics,MB1878,Male,45,Black,Pants,99.00,8/8/15,10:00 AM,---,---,
New York,Asics,WB1820,Female,37,Grey,Pants,89.00,8/8/15,10:39 AM,58170,58170.00,
New York,Asics,WB1820,Female,37,Multicolor,Pants,89.00,8/8/15,10:56 AM,55670,55670.00,
New York,Asics,MB1878,Male,41,Black,Pants,99.00,8/8/15,11:06 AM,58663,58663.00,
New York,Asics,Hera Deux Single Tab,Female,46-48,Pink,Socks,12.99,8/8/15,11:22 AM,---,---,
New York,Nike,Dri-Fit No-Show,Unisex,38-40,Green,Socks,20.00,8/8/15,11:42 AM,51122,51122.00,
New York,Asics,Kayano Single Tab,Unisex,40-42,Pink,Socks,24.99,8/8/15,11:54 AM,---,---,
New York,Asics,Kayano Single Tab,Unisex,42-44,Pink,Socks,24.99,8/8/15,12:08 PM,---,---,
New York,Nike,Pro Fierce,Female,70A,Blue,Bra,149.00,8/8/15,1:04 PM,---,---,
New York,Nike,Hyper Elite Crew,Unisex,36-38,Green,Socks,20.00,8/8/15,1:09 PM,56735,56735.00,
New York,Nike,Dri-Fit No-Show,Unisex,42-44,Blue,Socks,20.00,8/8/15,1:26 PM,55019,55019.00,
New York,Nike,Pro Fierce,Female,90F,Blue,Bra,149.00,8/8/15,1:43 PM,51194,51194.00,
New York,Asics,WB1820,Female,44,Grey,Pants,89.00,8/8/15,1:48 PM,---,---,
New York,Asics,WB1820,Female,36,Yellow,Pants,89.00,8/8/15,1:49 PM,50721,50721.00,
New York,Nike,Pro Fierce,Female,90F,Green,Bra,149.00,8/8/15,2:03 PM,---,---,
New York,Nike,Dri-Fit No-Show,Unisex,46-48,Black,Socks,20.00,8/8/15,2:09 PM,51696,51696.00,
New York,Asics,Kayano Single Tab,Unisex,44-46,Black,Socks,24.99,8/8/15,2:09 PM,---,---,
New York,Asics,WB1820,Female,38,Pink,Pants,89.00,8/8/15,2:31 PM,54764,54764.00,
New York,Asics,WB1820,Female,40,Blue,Pants,89.00,8/8/15,2:55 PM,55778,55778.00,
New York,Nike,Pro Hero,Female,65F,Pink,Bra,99.00,8/8/15,3:53 PM,50140,50140.00,
New York,Nike,Pro Classic,Female,75F,Pink,Bra,100.00,8/8/15,4:35 PM,57690,57690.00,
New York,Asics,WB1820,Female,45,Multicolor,Pants,89.00,8/8/15,4:56 PM,54780,54780.00,
New York,Nike,Dri-Fit No-Show,Unisex,42-44,Pink,Socks,20.00,8/8/15,5:06 PM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Blue,Socks,21.00,8/8/15,5:34 PM,52160,52160.00,
New York,Nike,Dri-Fit No-Show,Unisex,38-40,Black,Socks,20.00,8/8/15,5:36 PM,---,---,
New York,Asics,WB1820,Female,36,Multicolor,Pants,89.00,8/8/15,5:39 PM,52668,52668.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Black,Socks,21.00,8/8/15,6:21 PM,57450,57450.00,
New York,Nike,Dri-Fit No-Show,Unisex,40-42,Green,Socks,20.00,8/8/15,6:23 PM,55340,55340.00,
New York,Nike,Pro Hero,Female,85F,Green,Bra,99.00,8/8/15,6:41 PM,---,---,
New York,Nike,Dri-Fit No-Show,Unisex,40-42,Blue,Socks,20.00,8/8/15,7:33 PM,---,---,
New York,Asics,WB1820,Female,46,Black,Pants,89.00,8/8/15,8:45 PM,55461,55461.00,
New York,Nike,Pro Classic,Female,65D,Grey,Bra,100.00,8/8/15,8:58 PM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Green,Socks,21.00,8/8/15,9:18 PM,56747,56747.00,
New York,Nike,Pro Indy,Female,65B,Black,Bra,123.00,8/8/15,10:59 PM,---,---,
New York,Asics,Quick Light Cushion,Unisex,46-48,Pink,Socks,19.00,8/8/15,11:25 PM,59157,59157.00,
New York,Asics,Hera Deux Single Tab,Female,40-42,Black,Socks,12.99,8/9/15,9:10 AM,54211,54211.00,
New York,Asics,WB1820,Female,43,Multicolor,Pants,89.00,8/9/15,9:28 AM,52901,52901.00,
New York,Asics,MB1878,Male,43,Black,Pants,99.00,8/9/15,9:48 AM,56595,56595.00,
New York,Asics,MB1878,Male,36,Black,Pants,99.00,8/9/15,9:57 AM,---,---,
New York,Nike,Pro Fierce,Female,75B,Black,Bra,149.00,8/9/15,10:10 AM,---,---,
New York,Nike,Free 5.0,Male,38,Pink,Shoe,239.00,8/9/15,10:12 AM,---,---,
New York,Asics,WB1820,Female,46,Green,Pants,89.00,8/9/15,10:59 AM,---,---,
New York,Nike,Pro Indy,Female,85C,Pink,Bra,123.00,8/9/15,11:08 AM,50056,50056.00,
New York,Asics,Kayano Single Tab,Unisex,44-46,Blue,Socks,24.99,8/9/15,11:24 AM,---,---,
New York,Asics,Quick Light Cushion,Unisex,42-44,Blue,Socks,19.00,8/9/15,11:28 AM,---,---,
New York,Nike,Pro Classic,Female,65C,Green,Bra,100.00,8/9/15,11:29 AM,51731,51731.00,
New York,Nike,Pro Fierce,Female,90D,Pink,Bra,149.00,8/9/15,12:20 PM,59829,59829.00,
New York,Nike,Pro Fierce,Female,80A,Blue,Bra,149.00,8/9/15,12:21 PM,50752,50752.00,
New York,Nike,Pro Hero,Female,80C,Black,Bra,99.00,8/9/15,1:04 PM,53022,53022.00,
New York,Asics,Quick Light Cushion,Unisex,40-42,Green,Socks,19.00,8/9/15,1:12 PM,51153,51153.00,
New York,Asics,Kayano Single Tab,Unisex,36-38,Green,Socks,24.99,8/9/15,1:17 PM,52455,52455.00,
New York,Nike,Hyper Elite Crew,Unisex,46-48,Blue,Socks,20.00,8/9/15,1:26 PM,58666,58666.00,
New York,Asics,WB1820,Female,42,Yellow,Pants,89.00,8/9/15,1:50 PM,56351,56351.00,
New York,Asics,Hera Deux Single Tab,Female,40-42,Black,Socks,12.99,8/9/15,2:00 PM,53169,53169.00,
New York,Nike,Pro Fierce,Female,85A,Blue,Bra,149.00,8/9/15,2:39 PM,59721,59721.00,
New York,Asics,WB1820,Female,43,Blue,Pants,89.00,8/9/15,2:47 PM,---,---,
New York,Asics,Gel Quantics ,Male,45,Blue,Shoe,120.00,8/9/15,3:14 PM,---,---,
New York,Asics,WB1820,Female,46,Green,Pants,89.00,8/9/15,3:25 PM,54928,54928.00,
New York,Asics,WB1820,Female,37,Green,Pants,89.00,8/9/15,3:37 PM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Blue,Socks,21.00,8/9/15,3:41 PM,54298,54298.00,
New York,Asics,WB1820,Female,40,Multicolor,Pants,89.00,8/9/15,3:44 PM,53086,53086.00,
New York,Asics,MB1878,Male,37,Black,Pants,99.00,8/9/15,4:09 PM,52889,52889.00,
New York,Asics,WB1820,Female,42,Black,Pants,89.00,8/9/15,5:02 PM,51694,51694.00,
New York,Asics,Quick Light Cushion,Unisex,36-38,Blue,Socks,19.00,8/9/15,5:06 PM,53024,53024.00,
New York,Asics,WB1820,Female,45,Pink,Pants,89.00,8/9/15,8:25 PM,---,---,
New York,Nike,Air Zoom,Male,39,Blue,Shoe,220.00,8/9/15,8:31 PM,50710,50710.00,
New York,Asics,WB1820,Female,46,Green,Pants,89.00,8/9/15,9:31 PM,52012,52012.00,
New York,Nike,Pro Fierce,Female,80A,Pink,Bra,149.00,8/9/15,9:59 PM,59931,59931.00,
New York,Asics,MB1878,Male,46,Black,Pants,99.00,8/9/15,10:04 PM,---,---,
New York,Asics,WB1820,Female,38,Yellow,Pants,89.00,8/9/15,10:55 PM,52344,52344.00,
New York,Nike,Pro Fierce,Female,75B,Yellow,Bra,149.00,8/9/15,11:11 PM,---,---,
New York,Nike,Free 5.0,Female,40,Yellow,Shoe,239.00,8/9/15,11:25 PM,59233,59233.00,
New York,Asics,WB1820,Female,38,Blue,Pants,89.00,8/10/15,8:48 AM,50131,50131.00,
New York,Asics,WB1820,Female,37,Grey,Pants,89.00,8/10/15,8:51 AM,---,---,
New York,Asics,Cummulus 17,Female,40,Blue,Shoe,159.00,8/10/15,8:51 AM,---,---,
New York,Nike,Hyper Elite Crew,Unisex,42-44,Pink,Socks,20.00,8/10/15,9:00 AM,53596,53596.00,
New York,Asics,WB1820,Female,41,Multicolor,Pants,89.00,8/10/15,9:18 AM,---,---,
New York,Nike,Dri-Fit No-Show,Unisex,44-46,Pink,Socks,20.00,8/10/15,10:01 AM,---,---,
New York,Nike,Pro Fierce,Female,75E,Grey,Bra,149.00,8/10/15,10:13 AM,50952,50952.00,
New York,Asics,MB1878,Male,40,Black,Pants,99.00,8/10/15,10:33 AM,58202,58202.00,
New York,Nike,Hyper Elite Crew,Unisex,42-44,Blue,Socks,20.00,8/10/15,10:46 AM,58893,58893.00,
New York,Asics,Nimbus 17,Female,37,Black,Shoe,128.00,8/10/15,11:13 AM,---,---,
New York,Nike,Pro Fierce,Female,85A,Multicolor,Bra,149.00,8/10/15,11:45 AM,---,---,
New York,Nike,Pro Indy,Female,65B,Blue,Bra,123.00,8/10/15,1:53 PM,59337,59337.00,
New York,Asics,Kayano Single Tab,Unisex,40-42,Black,Socks,24.99,8/10/15,2:00 PM,53201,53201.00,
New York,Asics,WB1820,Female,42,Grey,Pants,89.00,8/10/15,2:03 PM,52759,52759.00,
New York,Asics,Kayano Single Tab,Unisex,38-40,Green,Socks,24.99,8/10/15,2:15 PM,---,---,
New York,Asics,Kayano Single Tab,Unisex,36-38,Green,Socks,24.99,8/10/15,2:24 PM,54297,54297.00,
New York,Nike,Air Zoom,Female,41,Blue,Shoe,230.00,8/10/15,2:49 PM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Black,Socks,21.00,8/10/15,3:07 PM,56945,56945.00,
New York,Nike,Pro Classic,Female,65C,Green,Bra,100.00,8/10/15,3:11 PM,51315,51315.00,
New York,Nike,Hyper Elite Crew,Unisex,38-40,Pink,Socks,20.00,8/10/15,3:14 PM,56947,56947.00,
New York,Nike,Pro Fierce,Female,70E,Grey,Bra,149.00,8/10/15,3:43 PM,55162,55162.00,
New York,Asics,MB1878,Male,36,Black,Pants,99.00,8/10/15,4:14 PM,---,---,
New York,Asics,MB1878,Male,40,Black,Pants,99.00,8/10/15,6:01 PM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Black,Socks,21.00,8/10/15,6:51 PM,57058,57058.00,
New York,Asics,WB1820,Female,44,Black,Pants,89.00,8/10/15,7:13 PM,57715,57715.00,
New York,Asics,WB1820,Female,38,Blue,Pants,89.00,8/10/15,7:14 PM,51507,51507.00,
New York,Asics,Quick Light Cushion,Unisex,44-46,Blue,Socks,19.00,8/10/15,8:15 PM,54945,54945.00,
New York,Asics,WB1820,Female,43,Pink,Pants,89.00,8/10/15,8:45 PM,55806,55806.00,
New York,Nike,Air Zoom,Female,38,Black,Shoe,230.00,8/10/15,9:27 PM,56549,56549.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Black,Socks,21.00,8/10/15,9:48 PM,58153,58153.00,
New York,Asics,Hera Deux Single Tab,Female,46-48,Black,Socks,12.99,8/10/15,9:48 PM,58153,58153.00,
New York,Asics,Quick Light Cushion,Unisex,42-44,Black,Socks,19.00,8/10/15,10:29 PM,50105,50105.00,
New York,Nike,Pro Indy,Female,80B,Yellow,Bra,123.00,8/10/15,10:46 PM,52963,52963.00,
New York,Asics,MB1878,Male,40,Black,Pants,99.00,8/10/15,10:58 PM,---,---,
New York,Nike,Dri-Fit No-Show,Unisex,42-44,Blue,Socks,20.00,8/11/15,8:55 AM,52505,52505.00,
New York,Asics,Kayano Single Tab,Unisex,40-42,Blue,Socks,24.99,8/11/15,9:11 AM,---,---,
New York,Asics,Cummulus 17,Female,38,Black,Shoe,159.00,8/11/15,9:11 AM,---,---,
New York,Nike,Hyper Elite Crew,Unisex,40-42,Blue,Socks,20.00,8/11/15,9:11 AM,---,---,
New York,Asics,WB1820,Female,45,Yellow,Pants,89.00,8/11/15,9:12 AM,54465,54465.00,
New York,Nike,Pro Indy,Female,70F,Grey,Bra,123.00,8/11/15,9:24 AM,---,---,
New York,Asics,WB1820,Female,46,Yellow,Pants,89.00,8/11/15,9:40 AM,51857,51857.00,
New York,Asics,Kayano Single Tab,Unisex,38-40,Blue,Socks,24.99,8/11/15,10:09 AM,56782,56782.00,
New York,Nike,Pro Fierce,Female,80E,Pink,Bra,149.00,8/11/15,10:52 AM,54716,54716.00,
New York,Asics,WB1820,Female,42,Blue,Pants,89.00,8/11/15,11:08 AM,---,---,
New York,Nike,Pro Fierce,Female,80C,Yellow,Bra,149.00,8/11/15,12:21 PM,59130,59130.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Pink,Socks,21.00,8/11/15,12:50 PM,---,---,
New York,Asics,Nimbus 17,Female,44,Multicolor,Shoe,128.00,8/11/15,1:04 PM,---,---,
New York,Asics,WB1820,Female,45,Grey,Pants,89.00,8/11/15,1:06 PM,52778,52778.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Black,Socks,21.00,8/11/15,1:13 PM,53374,53374.00,
New York,Nike,Air Zoom,Male,39,Green,Shoe,220.00,8/11/15,1:19 PM,58841,58841.00,
New York,Asics,WB1820,Female,37,Black,Pants,89.00,8/11/15,1:42 PM,55227,55227.00,
New York,Nike,Air Zoom,Male,43,Black,Shoe,220.00,8/11/15,2:08 PM,---,---,
New York,Asics,WB1820,Female,40,Green,Pants,89.00,8/11/15,2:36 PM,---,---,
New York,Asics,Quick Light Cushion,Unisex,36-38,Black,Socks,19.00,8/11/15,2:47 PM,53659,53659.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Pink,Socks,21.00,8/11/15,3:24 PM,50573,50573.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Green,Socks,21.00,8/11/15,4:12 PM,---,---,
New York,Asics,Quick Light Cushion,Unisex,38-40,Green,Socks,19.00,8/11/15,4:42 PM,---,---,
New York,Asics,Kayano Single Tab,Unisex,36-38,Black,Socks,24.99,8/11/15,5:22 PM,56391,56391.00,
New York,Nike,Pro Fierce,Female,90A,Green,Bra,149.00,8/11/15,5:28 PM,---,---,
New York,Asics,WB1820,Female,44,Grey,Pants,89.00,8/11/15,5:28 PM,---,---,
New York,Asics,Nimbus 17,Female,36,Green,Shoe,128.00,8/11/15,5:36 PM,54585,54585.00,
New York,Nike,Pro Indy,Female,70D,Grey,Bra,123.00,8/11/15,6:20 PM,52863,52863.00,
New York,Asics,MB1878,Male,46,Black,Pants,99.00,8/11/15,7:04 PM,58391,58391.00,
New York,Asics,MB1878,Male,38,Black,Pants,99.00,8/11/15,7:52 PM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Green,Socks,21.00,8/11/15,8:29 PM,52592,52592.00,
New York,Asics,Quick Light Cushion,Unisex,38-40,Green,Socks,19.00,8/11/15,8:31 PM,54358,54358.00,
New York,Asics,Quick Light Cushion,Unisex,38-40,Pink,Socks,19.00,8/11/15,8:42 PM,53989,53989.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Green,Socks,21.00,8/11/15,9:28 PM,---,---,
New York,Asics,MB1878,Male,41,Black,Pants,99.00,8/11/15,9:34 PM,---,---,
New York,Asics,WB1820,Female,39,Multicolor,Pants,89.00,8/11/15,9:48 PM,54812,54812.00,
New York,Nike,Pro Classic,Female,75C,Yellow,Bra,100.00,8/11/15,10:27 PM,---,---,
New York,Nike,Pro Fierce,Female,80D,Multicolor,Bra,149.00,8/12/15,8:24 AM,57108,57108.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Green,Socks,21.00,8/12/15,8:28 AM,---,---,
New York,Nike,Hyper Elite Crew,Unisex,44-46,Pink,Socks,20.00,8/12/15,8:31 AM,59073,59073.00,
New York,Asics,Kayano Single Tab,Unisex,36-38,Blue,Socks,24.99,8/12/15,10:06 AM,---,---,
New York,Nike,Hyper Elite Crew,Unisex,36-38,Black,Socks,20.00,8/12/15,10:42 AM,---,---,
New York,Nike,Pro Indy,Female,90C,Pink,Bra,123.00,8/12/15,11:13 AM,---,---,
New York,Asics,Quick Light Cushion,Unisex,38-40,Blue,Socks,19.00,8/12/15,11:18 AM,---,---,
New York,Nike,Pro Classic,Female,90F,Black,Bra,100.00,8/12/15,11:36 AM,58297,58297.00,
New York,Nike,Hyper Elite Crew,Unisex,36-38,Black,Socks,20.00,8/12/15,12:50 PM,57235,57235.00,
New York,Asics,WB1820,Female,44,Grey,Pants,89.00,8/12/15,1:01 PM,55954,55954.00,
New York,Nike,Pro Indy,Female,70A,Yellow,Bra,123.00,8/12/15,1:07 PM,---,---,
New York,Asics,Cummulus 17,Male,43,Green,Shoe,159.00,8/12/15,1:24 PM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Green,Socks,21.00,8/12/15,1:32 PM,---,---,
New York,Nike,Pro Hero,Female,85A,Grey,Bra,99.00,8/12/15,1:58 PM,---,---,
New York,Asics,Hera Deux Single Tab,Female,44-46,Pink,Socks,12.99,8/12/15,2:24 PM,53849,53849.00,
New York,Nike,Dri-Fit No-Show,Unisex,44-46,Green,Socks,20.00,8/12/15,2:32 PM,53518,53518.00,
New York,Asics,WB1820,Female,39,Grey,Pants,89.00,8/12/15,2:45 PM,53238,53238.00,
New York,Nike,Pro Fierce,Female,90A,Pink,Bra,149.00,8/12/15,2:49 PM,52049,52049.00,
New York,Nike,Dri-Fit No-Show,Unisex,44-46,Black,Socks,20.00,8/12/15,2:49 PM,---,---,
New York,Asics,WB1820,Female,42,Green,Pants,89.00,8/12/15,2:55 PM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Black,Socks,21.00,8/12/15,3:02 PM,51152,51152.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Green,Socks,21.00,8/12/15,3:48 PM,51217,51217.00,
New York,Asics,Hera Deux Single Tab,Female,36-38,Black,Socks,12.99,8/12/15,3:51 PM,56362,56362.00,
New York,Asics,WB1820,Female,39,Multicolor,Pants,89.00,8/12/15,4:01 PM,53656,53656.00,
New York,Nike,Hyper Elite Crew,Unisex,44-46,Green,Socks,20.00,8/12/15,4:59 PM,54880,54880.00,
New York,Asics,Hera Deux Single Tab,Female,36-38,Black,Socks,12.99,8/12/15,5:03 PM,55526,55526.00,
New York,Asics,Quick Light Cushion,Unisex,46-48,Pink,Socks,19.00,8/12/15,5:08 PM,59867,59867.00,
New York,Nike,Pro Indy,Female,65D,Blue,Bra,123.00,8/12/15,5:25 PM,59729,59729.00,
New York,Asics,MB1878,Male,38,Black,Pants,99.00,8/12/15,5:36 PM,53840,53840.00,
New York,Asics,WB1820,Female,38,Grey,Pants,89.00,8/12/15,5:57 PM,---,---,
New York,Asics,WB1820,Female,39,Pink,Pants,89.00,8/12/15,6:12 PM,56053,56053.00,
New York,Asics,WB1820,Female,46,Grey,Pants,89.00,8/12/15,6:57 PM,---,---,
New York,Asics,Kayano Single Tab,Unisex,38-40,Green,Socks,24.99,8/12/15,7:14 PM,---,---,
New York,Asics,WB1820,Female,39,Blue,Pants,89.00,8/12/15,7:20 PM,56352,56352.00,
New York,Nike,Pro Fierce,Female,90A,Multicolor,Bra,149.00,8/12/15,7:45 PM,---,---,
New York,Asics,WB1820,Female,44,Black,Pants,89.00,8/12/15,8:18 PM,55215,55215.00,
New York,Nike,Hyper Elite Crew,Unisex,46-48,Black,Socks,20.00,8/12/15,8:21 PM,---,---,
New York,Nike,Pro Classic,Female,70D,Pink,Bra,100.00,8/12/15,9:12 PM,59239,59239.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Blue,Socks,21.00,8/12/15,9:43 PM,57969,57969.00,
New York,Asics,WB1820,Female,46,Green,Pants,89.00,8/12/15,10:12 PM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Blue,Socks,21.00,8/12/15,10:17 PM,59930,59930.00,
New York,Asics,WB1820,Female,45,Grey,Pants,89.00,8/12/15,10:43 PM,51556,51556.00,
New York,Asics,Hera Deux Single Tab,Female,44-46,Blue,Socks,12.99,8/12/15,10:59 PM,---,---,
New York,Asics,MB1878,Male,38,Black,Pants,99.00,8/12/15,11:08 PM,53898,53898.00,
New York,Nike,Pro Indy,Female,90D,Black,Bra,123.00,8/12/15,11:08 PM,53898,53898.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Blue,Socks,21.00,8/12/15,11:24 PM,56198,56198.00,
New York,Asics,WB1820,Female,41,Multicolor,Pants,89.00,8/13/15,8:51 AM,---,---,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Blue,Socks,21.00,8/13/15,9:00 AM,57066,57066.00,
New York,Asics,WB1820,Female,38,Grey,Pants,89.00,8/13/15,9:33 AM,50510,50510.00,
New York,Asics,Quick Light Cushion,Unisex,44-46,Blue,Socks,19.00,8/13/15,9:36 AM,55187,55187.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Pink,Socks,21.00,8/13/15,10:09 AM,---,---,
New York,Nike,Hyper Elite Crew,Unisex,44-46,Black,Socks,20.00,8/13/15,10:12 AM,54224,54224.00,
New York,Nike,Free 5.0,Male,45,Black,Shoe,239.00,8/13/15,11:22 AM,---,---,
New York,Nike,Hyper Elite Crew,Unisex,46-48,Black,Socks,20.00,8/13/15,1:04 PM,---,---,
New York,Asics,Cummulus 17,Male,43,Blue,Shoe,159.00,8/13/15,1:06 PM,59759,59759.00,
New York,Nike,Pro Indy,Female,90F,Grey,Bra,123.00,8/13/15,1:20 PM,---,---,
New York,Nike,Air Zoom,Male,38,Green,Shoe,220.00,8/13/15,1:30 PM,57509,57509.00,
New York,Asics,WB1820,Female,38,Pink,Pants,89.00,8/13/15,1:37 PM,---,---,
New York,Asics,MB1878,Male,43,Black,Pants,99.00,8/13/15,1:45 PM,53827,53827.00,
New York,Nike,Hyper Elite Crew,Unisex,42-44,Pink,Socks,20.00,8/13/15,2:05 PM,---,---,
New York,Nike,Pro Indy,Female,90D,Black,Bra,123.00,8/13/15,2:35 PM,---,---,
New York,Nike,Pro Fierce,Female,90F,Blue,Bra,149.00,8/13/15,3:41 PM,52117,52117.00,
New York,Asics,WB1820,Female,39,Blue,Pants,89.00,8/13/15,4:04 PM,---,---,
New York,Nike,Pro Fierce,Female,85D,Grey,Bra,149.00,8/13/15,4:06 PM,51375,51375.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Black,Socks,21.00,8/13/15,5:00 PM,56020,56020.00,
New York,Asics,WB1820,Female,44,Grey,Pants,89.00,8/13/15,5:16 PM,53369,53369.00,
New York,Asics,WB1820,Female,44,Black,Pants,89.00,8/13/15,5:38 PM,57867,57867.00,
New York,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Black,Socks,21.00,8/13/15,6:46 PM,---,---,
New York,Asics,WB1820,Female,46,Blue,Pants,89.00,8/13/15,6:53 PM,59082,59082.00,
New York,Nike,Pro Fierce,Female,80D,Black,Bra,149.00,8/13/15,7:10 PM,---,---,
New York,Nike,Pro Hero,Female,75A,Black,Bra,99.00,8/13/15,7:29 PM,57062,57062.00,
